425.000000,0.000816275959,444.899993900000000,-0.000047533912580,594.900024400000,0.000122313285,855.0000000000000,9.9071777986E-22,1007.5000000000000,0.0000517791379,1607.0000000,9.8420711152E-22
425.037550,0.000812451562,445.199981700000000,-0.000051758312620,595.200012200000,0.000103323776,855.0375500000000,9.9071777986E-22,1007.5312900000000,0.0000004190546,1607.0663300,9.8420711152E-22
425.075090,0.000808645438,445.500000000000000,-0.000045733270240,595.500000000000,0.000079205148,855.0750900000000,1.6710670345E-12,1007.5625800000000,0.0000000033915,1607.1326700,9.8420711152E-22
425.112640,0.000803552802,445.799987800000000,-0.000048026531000,595.799987800000,0.000060794619,855.1126400000000,2.5763182505E-03,1007.5938700000000,0.0000000000274,1607.1990000,2.5705454108E-08
425.150190,0.000787273791,446.100006100000000,-0.000044982833790,596.099975600000,0.000034779729,855.1501900000000,3.1493217437E-03,1007.6251600000000,0.0000000000002,1607.2653300,5.1486961452E-04
425.187730,0.000752963675,446.399993900000000,-0.000045883003620,596.400024400000,0.000007200360,855.1877300000000,1.6352787288E-03,1007.6564500000000,0.0000000000000,1607.3316600,4.2257626701E-04
425.225280,0.000679599239,446.699981700000000,-0.000047800103200,596.700012200000,-0.000007102978,855.2252800000000,9.0407216968E-13,1007.6877300000000,0.0000000000000,1607.3980000,3.2959574364E-04
425.262830,0.000592619107,447.000000000000000,-0.000048913396890,597.000000000000,-0.000012636418,855.2628300000000,9.9071777986E-22,1007.7190200000000,0.0000000000000,1607.4643300,2.1461494167E-04
425.300380,0.000517045119,447.299987800000000,-0.000051387846470,597.299987800000,-0.000009664250,855.3003800000000,1.3397757425E-21,1007.7503100000000,0.0000000000000,1607.5306600,9.9090542926E-04
425.337920,0.000478609829,447.600006100000000,-0.000045287329700,597.599975600000,-0.000017706294,855.3379200000000,1.7187847929E-08,1007.7816000000000,0.0000000000000,1607.5970000,1.9428515820E-03
425.375470,0.000446352178,447.899993900000000,-0.000046341363340,597.900024400000,-0.000019932045,855.3754700000000,3.6305083811E-13,1007.8128900000000,0.0000000000000,1607.6633300,2.8877394305E-03
